subject,list,trial,prime_given,prime_condition,target,state,state_RT,response,response_RT,accuracy,prompt,distance
83,ExpProc3,90,CORPSE,both,carcass,know,1959,carcass,3060,1,"The complete remains of a dead animal, especially at a butcher's",7
83,ExpProc3,91,INJURED,phonological,injudicious,tipoftongue,8201,12345,1512,0,Showing poor judgment; unwise,11
83,ExpProc3,92,CAIRO,both,Casablanca,dontknow,3170,12345,1014,0,Capital of Morocco and famous movie title,9
83,ExpProc3,93,CORDOBA,both,Caracas,dontknow,1369,12345,714,0,Capital of Venezuela,6
83,ExpProc3,94,IDIOMATIC,phonological,idiosyncrasy,tipoftongue,2399,12345,580,0,"A distinctive or peculiar feature or characteristic of an individual, place, or thing",12
83,ExpProc3,95,ALGORITHM,both,abacus,know,845,abacus,3072,1,Instrument for performing calculations by sliding beads along rods or grooves,9
83,ExpProc3,96,LABEL,phonological,libel,know,941,libel,3035,1,The illegal act of writing untrue things about someone,5
83,ExpProc3,97,INSTANTIATE,phonological,instigate,other,2842,provoke,10585,0,"To goad or push forward; to incite someone to do something, especially something bad",11
83,ExpProc3,98,WATER,unrelated,Garland,tipoftongue,4677,Walter,7382,0,Last name of actress who played Dorothy in Wizard of Oz,7
83,ExpProc3,99,OSTEOPOROSIS,phonological,ostentatious,dontknow,1419,12345,626,0,Characterized by vulgar or conspicuous display,12
83,ExpProc3,100,REMEDY,semantic,panacea,know,3728,remedy,2481,0,A medicine which can cure any illness,7
84,ExpProc4,1,LOCK,unrelated,Carver,dontknow,3798,12345,3109,0,Last name of man credited with inventing peanut butter,6
84,ExpProc4,2,FACILITATE,phonological,facetious,other,13007,sarcasm,11203,0,Treating serious issues with deliberately inappropiate humor,10
84,ExpProc4,3,DEED,phonological,Dean,dontknow,2360,12345,2455,0,Last name of American actor known for his role in Rebel Without A Cause,3
84,ExpProc4,4,PERJURY,semantic,libel,know,6483,libel,2262,1,The illegal act of writing untrue things about someone,7
84,ExpProc4,5,BERLIN,semantic,Nuremberg,dontknow,1972,12345,1616,0,German city for which antisemitic laws were named,9
84,ExpProc4,6,BLOSSOMING,semantic,herbaceous,dontknow,1289,12345,997,0,"Term for type of plant without woody or persistent stem, whose leaves and roots are often used for food, medicine, or scent",10
84,ExpProc4,7,ROBERTSON,both,Robinson,dontknow,763,12345,1184,0,Last name of first African American Major League Baseball player,8
84,ExpProc4,8,HERPETOLOGY,semantic,ornithology,tipoftongue,7353,12345,3847,0,Branch of zoology dealing with birds,11
84,ExpProc4,9,JUDGE,unrelated,banal,tipoftongue,8476,12345,2555,0,Obvious or trite; commonplace,5
84,ExpProc4,10,PARADIGM,both,paragon,tipoftongue,6961,12345,0,0,A person or thing characterized as a perfect example of a particular quality,8
84,ExpProc4,11,SUNDSVALL,both,Stockholm,dontknow,944,12345,1175,0,Capital of Sweden,8
84,ExpProc4,12,EARHART,semantic,Lindbergh,dontknow,2545,12345,1130,0,Last name of first person to fly solo nonstop across Atlantic,9
84,ExpProc4,13,HANDKERCHIEF,phonological,Helsinki,dontknow,1127,12345,664,0,Capital of Finland,11
84,ExpProc4,14,LENGTH,unrelated,Clay,dontknow,971,12345,802,0,Original last name of Muhammad Ali,6
84,ExpProc4,15,INVALIDATE,semantic,nullify,other,3606,invalidate,2339,0,Make of no use or value; cancel out,10
84,ExpProc4,16,WINE,unrelated,carcass,other,1257,entrails,1789,0,"The complete remains of a dead animal, especially at a butcher's",7
84,ExpProc4,17,MINT,unrelated,Caracas,tipoftongue,2427,something,6831,0,Capital of Venezuela,7
84,ExpProc4,18,PROMISCUOUS,both,polygamy,know,937,polygamy,3057,1,The practice of having more than one spouse at the same time,11
84,ExpProc4,19,PLACEBO,both,panacea,other,3554,miracle,1257,0,A medicine which can cure any illness,7
84,ExpProc4,20,CONTUSION,semantic,hemorrhage,dontknow,1613,12345,750,0,"The escape of blood from vessels, including internal and external bleeding",10
84,ExpProc4,21,LIGHT,unrelated,barter,tipoftongue,9303,12345,3258,0,To trade by exchanging goods for other goods rather than money,6
84,ExpProc4,22,TRUCK,unrelated,Alcott,know,2669,Alcott,1394,1,Last name of author of Little Women,6
84,ExpProc4,23,FLASHY,semantic,ostentatious,other,3755,gaudy,3188,0,Characterized by vulgar or conspicuous display,12
84,ExpProc4,24,ELEPHANT,phonological,epithet,other,3670,characteristic,3833,0,An adjective or phrase expressing a quality regarded as characteristic of the person or thing,8
84,ExpProc4,25,SCREEN,unrelated,allocation,dontknow,1453,12345,1259,0,Portion set aside for a specific purpose or to particular persons or things,10
84,ExpProc4,26,PHONE,unrelated,Andes,know,1011,Andes,2040,1,South America's largest mountain range,5
84,ExpProc4,27,PROVOKE,semantic,instigate,know,611,provoke,1397,0,"To goad or push forward; to incite someone to do something, especially something bad",9
84,ExpProc4,28,CHUTE,unrelated,anagram,know,937,anagram,1641,1,"Word made by changing the order of letters in another word; e.g. plum, lump",7
84,ExpProc4,29,BOOTH,semantic,Oswald,dontknow,3760,12345,536,0,Last name of JFK's assassin,6
84,ExpProc4,30,KNOCK,unrelated,Clemens,tipoftongue,3174,12345,873,0,Original last name of Mark Twain,7
84,ExpProc4,31,EMBLEMATIC,phonological,embryology,know,1101,embryology,4960,1,The study of the developing fetus before birth,10
84,ExpProc4,32,PERSISTENT,semantic,obstinate,other,5429,bigoted,4947,0,"Stubbornly refusing to change one's opinion or action, despite reason, arguments, or persuasion",10
84,ExpProc4,33,DOVE,unrelated,abstain,dontknow,8680,12345,560,0,To refrain deliberately and often with an effort of self-denial from an action or practice,7
84,ExpProc4,34,CAP,unrelated,Bangkok,other,1559,Phuket,2442,0,Capital of Thailand,7
84,ExpProc4,35,PRESENTATION,both,proposition,dontknow,4881,12345,666,0,Something offered for consideration or acceptance,12
84,ExpProc4,36,SHELLEY,both,Shaw,dontknow,576,12345,580,0,Last name of Irish author well known for Pygmalion and Man and Superman,6
84,ExpProc4,37,REITERATE,both,recapitulate,know,4191,reiterate,1952,0,Summarize and state again the main points of something,12
84,ExpProc4,38,ALBEE,semantic,Miller,know,1921,miller,1223,1,Last name of the author of The Crucible,6
84,ExpProc4,39,BOTTLE,unrelated,auspicious,tipoftongue,6318,12345,614,0,Showing or suggesting that future success is likely,10
84,ExpProc4,40,TWITCH,both,tic,other,1574,twitch,1464,0,"A habitual spastic motion of particular muscles, especially in the face",6
84,ExpProc4,41,COGNIZANT,phonological,congruent,dontknow,936,12345,576,0,Identical in form; coinciding exactly when superimposed,9
84,ExpProc4,42,WILSON,both,Watson,know,709,Watson,1037,1,Last name of Sherlock Holmes' assistant and friend,5
84,ExpProc4,43,DEPTH,phonological,deplete,know,4155,deplete,1342,1,To empty of a principal substance; to exhaust the abundance of,7
84,ExpProc4,44,THOUGHTLESS,semantic,injudicious,tipoftongue,2876,12345,1058,0,Showing poor judgment; unwise,11
84,ExpProc4,45,SARDINIA,both,Sicily,tipoftongue,2792,12345,569,0,The largest Mediterranean island; the Italian island known for its archaelogical sites and major cities such as Palermo,7
84,ExpProc4,46,BANNER,unrelated,Casablanca,dontknow,5352,12345,610,0,Capital of Morocco and famous movie title,10
84,ExpProc4,47,PLANK,unrelated,advocate,tipoftongue,3182,12345,601,0,To plead the cause of another; to support or promote,8
84,ExpProc4,48,BAGEL,unrelated,chameleon,know,530,chameleon,3502,1,A small lizard with skin that changes color to match its surroundings,9
84,ExpProc4,49,PLUG,unrelated,Batista,dontknow,1959,12345,604,0,Cuban president overthrown by Castro,7
84,ExpProc4,50,GINSBURG,semantic,O'Connor,know,1433,Connor,1176,0,Last name of first female US Supreme Court justice,8
84,ExpProc4,51,TRIPOLI,semantic,Nairobi,dontknow,724,12345,563,0,Capital of Kenya,7
84,ExpProc4,52,PREMATURE,both,precocious,other,2654,prodigy,1748,0,Having developed certain abilities or proclivities at an earlier age than usual,10
84,ExpProc4,53,WOOD,unrelated,accolade,dontknow,1882,12345,505,0,A ceremonial embrace; an award or expression of praise,8
84,ExpProc4,54,SOLO,both,Skywalker,know,310,sky walker,1732,0,Last name of Leia's brother and Darth Vader's son in Star Wars,8
84,ExpProc4,55,YOSEMITE,both,Yellowstone,know,1831,Yellowstone,1865,1,National park in which Old Faithful is located,10
84,ExpProc4,56,ONTARIO,both,Ottawa,dontknow,3246,12345,663,0,Capital of Canada,6
84,ExpProc4,57,VIEW,unrelated,anachronism,dontknow,5390,12345,502,0,Something out of keeping with the time in which it exists,11
84,ExpProc4,58,TENNYSON,both,Thoreau,other,6926,Emerson,2650,0,Last name of American transcendentalist known for Walden and Civil Disobedience,7
84,ExpProc4,59,DIFFICULT,phonological,default,other,1943,contempt,1261,0,"To fail to act, to pay, or to appear for judgment in court",9
84,ExpProc4,60,CAT,unrelated,abacus,know,294,abacus,1252,1,Instrument for performing calculations by sliding beads along rods or grooves,6
84,ExpProc4,61,DREDGE,semantic,hoist,dontknow,2456,12345,532,0,To raise into position by means of a pulley,6
84,ExpProc4,62,PILSEN,both,Prague,dontknow,2308,12345,525,0,Capital of Czechoslovakia,5
84,ExpProc4,63,TERSE,both,taciturn,other,5585,withdrawn,2307,0,"Saying little, reserved, uncommunicative",8
84,ExpProc4,64,ESOTERIC,semantic,obscure,other,3939,unclear,1500,0,Not readily understood or clearly expressed,8
84,ExpProc4,65,DAWN,phonological,Dante,tipoftongue,3286,12345,686,0,Italian poet known for writing The	Inferno,4
84,ExpProc4,66,ENDLESS,semantic,omnipotent,tipoftongue,3070,omni something,5302,0,Having unlimited power; able to do anything,10
84,ExpProc4,67,ECSTATIC,phonological,eccentric,dontknow,4608,12345,619,0,Unconventional and slightly strange; deviating from an established or usual pattern or style,9
84,ExpProc4,68,DECADENCE,phonological,deference,tipoftongue,1372,12345,597,0,Humble submission and respect,9
84,ExpProc4,69,GARNISH,phonological,Garland,tipoftongue,1280,12345,740,0,Last name of actress who played Dorothy in Wizard of Oz,6
84,ExpProc4,70,FOREVER,phonological,fervent,other,4241,fervent,1824,1,Having or displaying a passionate intensity,7
84,ExpProc4,71,CUMMERBUND,phonological,Cummings,dontknow,1070,12345,537,0,20th century American poet whose trademark was using only lowercase letters,9
84,ExpProc4,72,QUINN,both,Quayle,dontknow,562,12345,822,0,Last name of vice president of George H.W. Bush,5
84,ExpProc4,73,SPARSE,semantic,meager,dontknow,3004,12345,549,0,"Lacking desirable qualities, as in richness or strength",6
84,ExpProc4,74,PROGNOSIS,both,prophecy,other,5167,forecast,1934,0,A prediction of what will happen in the future,9
84,ExpProc4,75,GHANDI,semantic,Mandela,know,273,Mandela,1559,1,Last name of South African imprisoned for 27 years before becoming president,7
84,ExpProc4,76,DENIZEN,phonological,denigrate,know,6347,ad,826,0,To criticize unfairly; to attack the reputation of,9
84,ExpProc4,77,DIVA,phonological,diverge,tipoftongue,1971,12345,583,0,To extend in separate directions from a common point; to turn aside or deviate,7
84,ExpProc4,78,GLASS,unrelated,bewilder,know,2330,confuse,1163,0,To cause someone to become perplexed and confused,8
84,ExpProc4,79,GOBLIN,phonological,gosling,dontknow,848,12345,571,0,A young goose,7
84,ExpProc4,80,AIR,unrelated,Carroll,tipoftongue,3471,carol,1025,0,Last name of author of Alice in Wonderland,7
84,ExpProc4,81,CLEAVE,semantic,mince,know,263,dice,1022,0,To cut or chop food into very small pieces,6
84,ExpProc4,82,GESTALT,phonological,Gershwin,dontknow,287,12345,605,0,Last name of American composer most known for Rhapsody in Blue and An American in Paris,7
84,ExpProc4,83,HALL,phonological,Hale,dontknow,1563,12345,589,0,Last name of man known for saying I only regret that I have but one life to give for my country,3
84,ExpProc4,84,VERBOSE,semantic,loquacious,other,3518,friendly,4101,0,Tending to talk much or freely; chatty,10
84,ExpProc4,85,WALKER,both,Wayne,know,7895,Wayne,889,1,Last name of Batman's secret identity,5
84,ExpProc4,86,PINK,unrelated,abdicate,know,263,abdicate,1357,1,To formally renounce a throne,8
84,ExpProc4,87,HANDLE,phonological,Hancock,other,1963,handel,2504,0,Last name of first man to sign the Declaration of Independence,6
84,ExpProc4,88,ELUSIVE,phonological,elucidate,know,1401,clarify,1273,0,To make something clear; explain in detail,9
84,ExpProc4,89,SAIGON,both,Seoul,know,734,Seoul,2117,1,Capital of South Korea,5
84,ExpProc4,90,PRESUMPTUOUS,both,pretentious,other,5282,bluff,2694,0,Attempting to impress by affecting greater importance or talent than is actually possesssed,12
84,ExpProc4,91,YOUTH,unrelated,binomial,dontknow,1404,12345,555,0,A mathematical expression consisting of two terms,8
84,ExpProc4,92,TYPHOON,both,tsunami,dontknow,1558,12345,568,0,The proper name for a tidal	wave,7
84,ExpProc4,93,INVARIABILITY,semantic,monotony,tipoftongue,2563,12345,652,0,Tedious sameness of tone or sound,13
84,ExpProc4,94,CONVENIENT,phonological,covenant,tipoftongue,1293,12345,3200,0,A promise between God and humans,10
84,ExpProc4,95,UNIQUENESS,semantic,idiosyncrasy,other,1789,feature,1911,0,"A distinctive or peculiar feature or characteristic of an individual, place, or thing",12
84,ExpProc4,96,FORSEE,phonological,fortuitous,other,4407,lucky,2113,0,Happening by a lucky chance or by accident rather than by design,10
84,ExpProc4,97,DARKEN,phonological,Darfur,know,833,Darfur,1588,1,Region in Sudan where guerilla conflict and possibly genocide began in 2003,5
84,ExpProc4,98,MENTION,semantic,interject,other,1299,interjection,2142,0,"To say something abruptly, especially as an aside or interruption",9
84,ExpProc4,99,REEVES,both,Revere,know,664,revere,1305,1,Last name of American revolutionary known for his midnight ride,5
84,ExpProc4,100,FOLDING,phonological,foliage,dontknow,1675,12345,562,0,"A cluster of leaves, buds, or branches",7
85,ExpProc1,1,AUSTERE,phonological,auspicious,dontknow,12070,12345,11475,0,Showing or suggesting that future success is likely,10
85,ExpProc1,2,HEMATOMA,both,hemorrhage,other,0,bleeder,7356,0,"The escape of blood from vessels, including internal and external bleeding",10
85,ExpProc1,3,OTOLARYNGOLOGY,both,ornithology,other,5365,ornithology,10799,1,Branch of zoology dealing with birds,14
85,ExpProc1,4,NEONATOLOGY,semantic,embryology,other,7120,neoprology,9110,0,The study of the developing fetus before birth,11
85,ExpProc1,5,GEM,unrelated,polygamy,know,6267,polygamy,11085,1,The practice of having more than one spouse at the same time,8
85,ExpProc1,6,O'DONNELL,both,O'Connor,other,9297,Nancy,11228,0,Last name of first female US Supreme Court justice,7
85,ExpProc1,7,ALLERGEN,phonological,allocation,other,8922,allotment,8361,0,Portion set aside for a specific purpose or to particular persons or things,10
85,ExpProc1,8,OPINIONATED,both,obstinate,know,3875,stubborn,6214,0,"Stubbornly refusing to change one's opinion or action, despite reason, arguments, or persuasion",11
85,ExpProc1,9,ABDOMEN,phonological,abdicate,dontknow,13783,12345,1944,0,To formally renounce a throne,8
85,ExpProc1,10,SPLIT,semantic,diverge,know,1342,stretch,8889,0,To extend in separate directions from a common point; to turn aside or deviate,7
85,ExpProc1,11,HIBISCUS,both,herbaceous,tipoftongue,6808,fern,1663,0,"Term for type of plant without woody or persistent stem, whose leaves and roots are often used for food, medicine, or scent",10
85,ExpProc1,12,VOWEL,unrelated,Robinson,tipoftongue,7567,jimmy,1917,0,Last name of first African American Major League Baseball player,8
85,ExpProc1,13,BANISTER,phonological,Bangkok,know,2335,Bangkok,8687,1,Capital of Thailand,7
85,ExpProc1,14,SALOMON,semantic,Hale,dontknow,6607,12345,3557,0,Last name of man known for saying I	only	regret	that	I	have	but	one	life	to	give	for	my	country,7
85,ExpProc1,15,ABSOLVE,phonological,abstain,other,8006,reject,4861,0,To refrain deliberately and often with an effort of self-denial from an action or practice,7
85,ExpProc1,16,MINIMAL,both,meager,other,1798,undesirable,9561,0,"Lacking desirable qualities, as in richness or strength",7
85,ExpProc1,17,ADVERB,phonological,advocate,other,10893,12345,0,0,To plead the cause of another; to support or promote,8
85,ExpProc1,18,CARAVAN,phonological,Caracas,dontknow,4631,12345,3321,0,Capital of Venezuela,6
85,ExpProc1,19,CANVAS,phonological,carcass,tipoftongue,8677,corpse,11109,0,"The complete remains of a dead animal, especially at a butcher's",7
